dept_code,base_2026,field,name,city_display,b25,delta,source_type,data_completeness,note
107,9005,1ο,ΚΟΙΝΩΝΙΚΗΣ ΘΕΟΛΟΓΙΑΣ ΚΑΙ ΧΡΙΣΤΙΑΝΙΚΟΥ ΠΟΛΙΤΙΣΜΟΥ (ΘΕΣΣΑΛΟΝΙΚΗ),Θεσσαλονίκη,8940.0,65.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
167,9000,1ο,ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ ΚΑΙ ΙΣΤΟΡΙΑΣ (ΜΥΤΙΛΗΝΗ),Μυτιλήνη,9075.0,-75.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
351,8975,1ο,ΠΟΛΙΤΙΚΗΣ ΕΠΙΣΤΗΜΗΣ (ΡΕΘΥΜΝΟ),Ρέθυμνο,9300.0,-325.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
103,8975,1ο,ΘΕΟΛΟΓΙΑΣ (ΘΕΣΣΑΛΟΝΙΚΗ),Θεσσαλονίκη,9050.0,-75.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
116,8975,1ο,ΙΣΤΟΡΙΑΣ ΚΑΙ ΑΡΧΑΙΟΛΟΓΙΑΣ (ΡΕΘΥΜΝΟ),Ρέθυμνο,9050.0,-75.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
1064,8950,1ο,ΠΕΡΙΦΕΡΕΙΑΚΗΣ ΚΑΙ ΟΙΚΟΝΟΜΙΚΗΣ ΑΝΑΠΤΥΞΗΣ (ΑΜΦΙΣΣΑ),Άμφισσα,7040.0,1910.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
138,8895,1ο,ΦΙΛΟΣΟΦΙΑΣ (ΡΕΘΥΜΝΟ),Ρέθυμνο,9130.0,-235.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
101,8870,1ο,ΘΕΟΛΟΓΙΑΣ (ΑΘΗΝΑ),Αθήνα,9130.0,-260.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
348,8840,1ο,ΚΟΙΝΩΝΙΟΛΟΓΙΑΣ (ΜΥΤΙΛΗΝΗ),Μυτιλήνη,8560.0,280.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
1627,8750,1ο,ΔΗΜΙΟΥΡΓΙΚΟΥ ΣΧΕΔΙΑΣΜΟΥ ΚΑΙ ΕΝΔΥΣΗΣ (ΚΙΛΚΙΣ),Κιλκίς,8650.0,100.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
189,8730,1ο,ΦΙΛΟΛΟΓΙΑΣ (ΚΑΛΑΜΑΤΑ),Καλαμάτα,8900.0,-170.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
105,8730,1ο,ΚΟΙΝΩΝΙΚΗΣ ΘΕΟΛΟΓΙΑΣ ΚΑΙ ΘΡΗΣΚΕΙΟΛΟΓΙΑΣ (ΑΘΗΝΑ),Αθήνα,8860.0,-130.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
104,8700,1ο,"ΙΣΤΟΡΙΑΣ, ΑΡΧΑΙΟΛΟΓΙΑΣ ΚΑΙ ΔΙΑΧΕΙΡΙΣΗΣ ΠΟΛΙΤΙΣΜΙΚΩΝ ΑΓΑΘΩΝ (ΚΑΛΑΜΑΤΑ)",Καλαμάτα,8760.0,-60.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
181,8534,1ο,"ΜΕΣΟΓΕΙΑΚΩΝ ΣΠΟΥΔΩΝ: ΑΡΧΑΙΟΛΟΓΙΑ, ΓΛΩΣΣΟΛΟΓΙΑ, ΔΙΕΘΝΕΙΣ ΣΧΕΣΕΙΣ (ΡΟΔΟΣ) (Μετονομασία του Τμήματος ΜΕΣΟΓΕΙΑΚΩΝ ΣΠΟΥΔΩΝ)",Ρόδος,8798.0,-264.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
1669,8525,1ο,ΑΝΘΡΩΠΙΣΤΙΚΩΝ ΣΠΟΥΔΩΝ (ΚΟΜΟΤΗΝΗ),Κομοτηνή,8650.0,-125.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
145,8400,1ο,ΙΣΤΟΡΙΑΣ ΚΑΙ ΨΗΦΙΑΚΩΝ ΑΝΘΡΩΠΙΣΤΙΚΩΝ ΕΠΙΣΤΗΜΩΝ (ΚΕΡΚΥΡΑ) (Μετονομασία του Τμήματος ΙΣΤΟΡΙΑΣ),Κέρκυρα,8560.0,-160.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
342,8325,1ο,"ΑΡΧΕΙΟΝΟΜΙΑΣ, ΒΙΒΛΙΟΘΗΚΟΝΟΜΙΑΣ ΚΑΙ ΜΟΥΣΕΙΟΛΟΓΙΑΣ (ΚΕΡΚΥΡΑ)",Κέρκυρα,8525.0,-200.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
1456,8110,1ο,ΨΗΦΙΑΚΩΝ ΜΕΣΩΝ ΚΑΙ ΕΠΙΚΟΙΝΩΝΙΑΣ (ΑΡΓΟΣΤΟΛΙ),Αργοστολι,8550.0,-440.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
354,7970,1ο,ΠΟΛΙΤΙΣΜΙΚΗΣ ΤΕΧΝΟΛΟΓΙΑΣ ΚΑΙ ΕΠΙΚΟΙΝΩΝΙΑΣ (ΜΥΤΙΛΗΝΗ),Μυτιλήνη,8355.0,-385.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
231,20995,2ο,ΑΡΧΙΤΕΚΤΟΝΩΝ ΜΗΧΑΝΙΚΩΝ (ΑΘΗΝΑ),Αθήνα,20380.0,615.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
232,19228,2ο,ΑΡΧΙΤΕΚΤΟΝΩΝ ΜΗΧΑΝΙΚΩΝ (ΠΑΤΡΑ),Πάτρα,18690.0,538.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
233,19130,2ο,ΑΡΧΙΤΕΚΤΟΝΩΝ ΜΗΧΑΝΙΚΩΝ (ΘΕΣΣΑΛΟΝΙΚΗ),Θεσσαλονίκη,18135.0,995.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
217,18880,2ο,ΗΛΕΚΤΡΟΛΟΓΩΝ ΜΗΧΑΝΙΚΩΝ ΚΑΙ ΜΗΧΑΝΙΚΩΝ ΥΠΟΛΟΓΙΣΤΩΝ (ΑΘΗΝΑ),Αθήνα,18390.0,490.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
209,18738,2ο,ΜΗΧΑΝΟΛΟΓΩΝ ΜΗΧΑΝΙΚΩΝ (ΑΘΗΝΑ),Αθήνα,18128.0,610.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
889,18600,2ο,ΠΛΗΡΟΦΟΡΙΚΗΣ (ΣΣΑΣ) ΘΕΣ/ΝΙΚΗ,Σσας,18240.0,360.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
229,18590,2ο,ΝΑΥΠΗΓΩΝ ΜΗΧΑΝΟΛΟΓΩΝ ΜΗΧΑΝΙΚΩΝ (ΑΘΗΝΑ),Αθήνα,17840.0,750.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
219,18550,2ο,ΗΛΕΚΤΡΟΛΟΓΩΝ ΜΗΧΑΝΙΚΩΝ ΚΑΙ ΜΗΧΑΝΙΚΩΝ ΥΠΟΛΟΓΙΣΤΩΝ (ΘΕΣΣΑΛΟΝΙΚΗ),Θεσσαλονίκη,17960.0,590.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
235,18455,2ο,ΧΗΜΙΚΩΝ ΜΗΧΑΝΙΚΩΝ (ΑΘΗΝΑ),Αθήνα,17775.0,680.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
240,18425,2ο,ΔΙΟΙΚΗΤΙΚΗΣ ΕΠΙΣΤΗΜΗΣ ΚΑΙ ΤΕΧΝΟΛΟΓΙΑΣ (ΑΘΗΝΑ),Αθήνα,18400.0,25.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
236,18230,2ο,ΑΡΧΙΤΕΚΤΟΝΩΝ ΜΗΧΑΝΙΚΩΝ (ΒΟΛΟΣ),Βόλος,17105.0,1125.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
211,18225,2ο,ΜΗΧΑΝΟΛΟΓΩΝ ΜΗΧΑΝΙΚΩΝ (ΘΕΣΣΑΛΟΝΙΚΗ),Θεσσαλονίκη,17525.0,700.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
213,18120,2ο,ΜΗΧΑΝΟΛΟΓΩΝ ΚΑΙ ΑΕΡΟΝΑΥΠΗΓΩΝ ΜΗΧΑΝΙΚΩΝ - ΠΑΝ. ΠΑΤΡΩΝ (ΠΑΤΡΑ),Πάτρα,17130.0,990.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
201,18088,2ο,ΠΟΛΙΤΙΚΩΝ ΜΗΧΑΝΙΚΩΝ (ΑΘΗΝΑ),Αθήνα,17265.0,823.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
779,17955,2ο,ΑΡΧΙΤΕΚΤΟΝΩΝ ΜΗΧΑΝΙΚΩΝ (ΙΩΑΝΝΙΝΑ),Ιωάννινα,16785.0,1170.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
332,17770,2ο,ΜΗΧΑΝΟΛΟΓΩΝ ΜΗΧΑΝΙΚΩΝ (ΒΟΛΟΣ),Βόλος,16580.0,1190.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
237,17765,2ο,ΧΗΜΙΚΩΝ ΜΗΧΑΝΙΚΩΝ (ΘΕΣΣΑΛΟΝΙΚΗ),Θεσσαλονίκη,17000.0,765.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
263,17750,2ο,ΧΗΜΕΙΑΣ (ΑΘΗΝΑ),Αθήνα,17275.0,475.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
338,17740,2ο,ΠΛΗΡΟΦΟΡΙΚΗΣ (ΘΕΣΣΑΛΟΝΙΚΗ),Θεσσαλονίκη,17720.0,20.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
277,17695,2ο,ΒΙΟΛΟΓΙΑΣ (ΑΘΗΝΑ),Αθήνα,17428.0,267.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
333,17680,2ο,ΠΛΗΡΟΦΟΡΙΚΗΣ (ΑΘΗΝΑ),Αθήνα,17590.0,90.0,MIRROR_UNOFFICIAL,BASE_ONLY,"ΜΟΝΟ ΒΑΣΗ. Θέσεις/εισαχθέντες/κενές 2026 ΔΕΝ διαθέσιμα: το data.gov.gr δεν έχει dataset βάσεων 2026 (έλεγχος 7.144 datasets, 05/08/2026). Πηγή: aeitei.gr, mirror υπουργικών αρχείων — ΑΝΕΠΙΣΗΜΟ. Επαληθεύτηκε σε 13/13 τμήματα 1ου πεδίου έναντι ανεξάρτητης άντλησης."
